gene_name.84	intercept_LCL	intercept_err_LCL	x_coeff_LCL	x_coeff_err_LCL	x_pval_LCL	x_adj_pval_LCL	y_coeff_LCL	y_coeff_err_LCL	y_pval_LCL	y_adj_pval_LCL	adj.r.sq_LCL	reg_pval_LCL	reg_adj_pval_LCL	deltaEx_LCL	deltaEx_err_LCL	deltaEx_95_CI_lo_LCL	deltaEx_95_CI_hi_LCL	deltaEy_LCL	deltaEy_err_LCL	deltaEy_95_CI_lo_LCL	deltaEy_95_CI_hi_LCL	intercept_Fib	intercept_err_Fib	x_coeff_Fib	x_coeff_err_Fib	x_pval_Fib	x_adj_pval_Fib	y_coeff_Fib	y_coeff_err_Fib	y_pval_Fib	y_adj_pval_Fib	adj.r.sq_Fib	reg_pval_Fib	reg_adj_pval_Fib	deltaEx_Fib	deltaEx_err_Fib	deltaEx_95_CI_lo_Fib	deltaEx_95_CI_hi_Fib	deltaEy_Fib	deltaEy_err_Fib	deltaEy_95_CI_lo_Fib	deltaEy_95_CI_hi_Fib	Gene	gene_id.104	gene_type.104	chr	start	stop	gene_id.84	gene_type.84	Human_NPY	region
MAGED2	4210.11474583843	157.078967147554	-18.0019878740959	96.2671549023632	0.852059174695746	0.914603215171729	-229.793623185106	121.130522896427	0.0608555865582099	0.239761099627655	0.0246309553341617	0.261245223590766	0.264956093244044	-0.00427589007921704	0.0228662408823987	-0.0490937222087184	0.0405419420502844	-0.0545813207139424	0.0288432901768041	-0.111114169460479	0.00195152803259365	16513.784040997	526.805743932387	-961.859923202274	473.422924205633	0.0451314300453953	0.145752323261359	-1104.64423530735	473.902442615212	0.0219901283973521	0.163473784689749	0.228165532979028	9.44381769553248e-05	0.000163195797019289	-0.058245882398266	0.028728501018343	-0.114553744394218	-0.00193802040231375	-0.066892253923448	0.0287766161655355	-0.123294421607898	-0.0104900862389983	MAGED2	ENSG00000102316	protein_coding	chrX	54807599	54816015	ENSG00000102316	protein_coding	FALSE	NPX
MAGED4B	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6689.11237687113	223.478888285404	-1163.4603053101	213.695643866407	4.46036958554177e-07	4.62469899132489e-06	-989.848577410199	213.912090916268	1.23775647449764e-05	0.000348340036394335	0.422189138392476	7.960036712827e-10	2.68055937166995e-09	-0.173933436868692	0.0324709856828253	-0.23757656880703	-0.110290304930354	-0.147979062339091	0.032359043087309	-0.211402786790217	-0.0845553378879655	MAGED4B	ENSG00000187243	protein_coding	chrX	52061827	52069248	ENSG00000187243	protein_coding	FALSE	NPX
MAGEE1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	213.941926095124	8.82584344907406	49.9709124877378	7.98864023187989	1.31096902125394e-08	1.47577655535444e-07	22.5633793470076	7.99673172864279	0.00588011858992518	0.0681401977773683	0.468421468105925	2.39232803880023e-11	9.52098229583123e-11	0.233572322170828	0.0385634366391574	0.157987986358079	0.309156657983576	0.105464972475639	0.0376304123716867	0.0317093642271334	0.179220580724145	MAGEE1	ENSG00000198934	protein_coding	chrX	76427710	76431342	ENSG00000198934	protein_coding	FALSE	NPX
MAGEH1	847.48334263717	30.9882256784488	44.3397159019519	18.2098984977574	0.0167616083593044	0.049837319445965	34.1899842628429	22.9130540853874	0.138970213487495	0.406658739467506	0.105690564336175	0.0214917238792625	0.0245914917464638	0.0523192771718404	0.0215720225761525	0.0100381129225814	0.0946004414210993	0.0403429572508784	0.0270767959890613	-0.0127275628876818	0.0934134773894385	1499.88884859897	47.2034945628079	5.65146882062589	44.1408471296807	0.898408803914696	0.959276609057968	-37.9558451002132	44.1855563056223	0.39261703555868	0.699959782851222	0.126497493665939	0.00866699575516664	0.0111594651226655	0.00376792508718553	0.0294296510695626	-0.0539141910091571	0.0614500411835282	-0.0253057719148104	0.0294699836269898	-0.0830669398237104	0.0324553959940896	MAGEH1	ENSG00000187601	protein_coding	chrX	55452127	55453566	ENSG00000187601	protein_coding	FALSE	NPX
MAGT1	7053.15554842702	258.742129571605	38.0800754531496	141.274279490296	0.788093291578126	0.868953857491244	-208.464383507231	177.761847889155	0.243841431463619	0.568963340081778	0.227878990267873	0.000104445349698838	0.000164259867147512	0.00539901256844423	0.0200309187908956	-0.0338615882617111	0.0446596133985995	-0.0295561868834329	0.0252264776179201	-0.0790000830145564	0.0198877092476905	7473.55596384568	162.985164356525	-260.082339073944	124.561585722446	0.0396249073974621	0.132306894191526	-92.9675946982765	124.687751082056	0.457850009326338	0.751637098644071	0.425807803691551	6.12203620182259e-10	2.115861634665e-09	-0.0348003467602474	0.0166842472314142	-0.0675014713338192	-0.00209922218667551	-0.012439539510779	0.0166860640576275	-0.0451442250637289	0.0202651460421709	MAGT1	ENSG00000102158	protein_coding	chrX	77825747	77895593	ENSG00000102158	protein_coding	FALSE	NPX
MAMLD1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1854.12468130811	175.395849053334	82.4634402296365	180.175731264542	0.648282945684805	0.834186834132236	-44.0668147084464	180.358226821228	0.807531878113891	0.932061550485365	-0.0625766195509097	0.971435573311713	0.971435573311713	0.0444756714912275	0.0972666649156886	-0.146166991743522	0.235118334725977	-0.0237669101504849	0.0973000342468489	-0.214474977274309	0.166941156973339	MAMLD1	ENSG00000013619	protein_coding	chrX	150361422	150514178	ENSG00000013619	protein_coding	FALSE	NPX
MAP7D2	228.84284541273	118.033583846211	236.489421449108	71.092669647396	0.00125150421022907	0.00538297594038286	54.2096821811452	89.4541056835639	0.545956332544644	0.7987967652395	0.125011966468695	0.0103777105088121	0.0124742176823095	1.03341409263893	0.616943895951238	-0.175795943425496	2.24262412870336	0.236886069491817	0.409547758807821	-0.565827537771512	1.03959967675515	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	MAP7D2	ENSG00000184368	protein_coding	chrX	20006713	20116907	ENSG00000184368	protein_coding	FALSE	NPX
MAP7D3	2038.0462542918	63.5428833163897	-75.0336915029048	25.843602033795	0.00459008362168491	0.0168934005457888	-59.7801540667313	32.5183499092264	0.0691353057853403	0.25185004250374	0.587950370289942	1.87005652420143e-16	1.66902544784978e-15	-0.0368164811494813	0.0127324250716286	-0.0617720342898733	-0.0118609280090893	-0.0293320889753331	0.0159818359413953	-0.0606564874204679	0.00199230946980171	3223.45826800451	114.762501479795	48.2670617560395	101.115536111026	0.634273186342982	0.83024463594397	-46.5334330173595	101.217953544953	0.646815111466029	0.850262477825825	0.217937691560944	0.000155981374320278	0.000258221266731888	0.0149736890454361	0.0313731801566528	-0.0465177440616034	0.0764651221524756	-0.0144358726400284	0.0314046289145205	-0.0759889453124886	0.0471172000324319	MAP7D3	ENSG00000129680	protein_coding	chrX	136213220	136256482	ENSG00000129680	protein_coding	FALSE	NPX
MBNL3	2644.37555923782	155.614758488451	164.53018329656	76.4355843036476	0.0338888654866734	0.0902860073040477	-95.5452242804832	96.1769598778022	0.323023337437292	0.640087335428354	0.391073306557475	5.91094574994713e-09	1.80359626729156e-08	0.0622189169468734	0.0291359410449035	0.00511247249886255	0.119325361394884	-0.0361314881869585	0.0364324841485923	-0.107539157118199	0.0352761807442824	560.672464410163	39.4205939273116	-91.2244769953608	24.494466033103	0.000341212284442875	0.00224062733450821	-52.0523365098193	24.5192758739348	0.0365062962107868	0.226862985345492	0.620482531951241	1.24743241659568e-17	1.04571994072064e-16	-0.162705470280818	0.0451605905965576	-0.251220227850071	-0.0741907127115653	-0.0928391169781796	0.0442163717863285	-0.179503205679384	-0.00617502827697571	MBNL3	ENSG00000076770	protein_coding	chrX	132369317	132489968	ENSG00000076770	protein_coding	FALSE	NPX
MBTPS2	1658.96481255849	58.3447301468624	54.347895318566	24.0743920630445	0.0262669952788993	0.0726923822834656	38.7188900552512	30.2921978110582	0.204300038274506	0.503000783889645	0.57335807414187	8.99638690549659e-16	7.29934119377791e-15	0.032760125415047	0.0145573610070627	0.0042276978412041	0.0612925529888898	0.0233391870413081	0.0182781386646593	-0.0124859647414242	0.0591643388240404	3371.16690158877	118.636142315526	266.197125828841	71.9065377065811	0.000368289902640177	0.00237879051869229	170.270762173949	71.9793700660561	0.0201502730427468	0.157207210249513	0.706878042202461	1.55861410647251e-22	2.0320524319391e-21	0.0789629032319306	0.0215101138434129	0.0368030800988414	0.12112272636502	0.0505079597493982	0.0214253261796912	0.0085143204372035	0.092501599061593	MBTPS2	ENSG00000012174	protein_coding	chrX	21839617	21885423	ENSG00000012174	protein_coding	FALSE	NPX
MCTS1	3534.15978555112	75.0815237485486	-85.8695433827285	40.9790089546825	0.0387904883977376	0.0968405899160302	-116.450896387476	51.5628491097767	0.0262069237670993	0.145874325988585	0.236605726960903	6.69954807462063e-05	0.000107252854826886	-0.0242970178467293	0.0116066042433975	-0.0470459621637884	-0.00154807352967016	-0.0329500937856765	0.0146066298670845	-0.0615790883251621	-0.00432109924619077	2404.267179262	70.0257540820965	-37.2614966248821	62.2772316263874	0.551131547971396	0.783919963540542	-111.226078638781	62.3403106991057	0.0777651897471441	0.348388785552662	0.202433522385485	0.000327145883705444	0.000513527801513725	-0.0154980681624243	0.0259067243158976	-0.0662752478215836	0.035279111496735	-0.0462619460924148	0.0259640134284504	-0.0971514124121776	0.00462752022734805	MCTS1	ENSG00000232119	protein_coding	chrX	120594010	120621159	ENSG00000232119	protein_coding	FALSE	NPX
MECP2	3346.44922761925	150.65636016924	-61.5693505949759	78.82908797948	0.43671591962654	0.577435493728425	-96.2865793342628	99.1886449338543	0.334141898783967	0.651850589431019	0.267367218754585	1.30907355651536e-05	2.33669629837992e-05	-0.0183984116916598	0.0235705968049022	-0.0645967814292681	0.0277999580459486	-0.028772759658082	0.0296682584860018	-0.0869225462906455	0.0293770269744816	3401.37283250952	90.5944048626041	-129.324804400937	79.7641019677745	0.108442933046993	0.281095497503391	-103.362033966231	79.8448930603928	0.19879214264534	0.515290159225421	0.217722583942073	0.000157618470199913	0.000259839653802366	-0.038021355131928	0.023472416915525	-0.084027292286357	0.00798458202250094	-0.0303883282004021	0.0234882631670293	-0.0764253240077796	0.0156486676069754	MECP2	ENSG00000169057	protein_coding	chrX	154021573	154137103	ENSG00000169057	protein_coding	FALSE	NPX
MED12	3307.99229995103	117.59662793987	121.934781731243	58.8050352302437	0.0408281815132693	0.101219866668313	76.2901073668739	73.9928865001427	0.305136815257218	0.640087335428354	0.348517703455565	1.04069559628139e-07	2.63495267994651e-07	0.0368606606892792	0.0178248843119167	0.00192388743792249	0.0717974339406359	0.0230623594160129	0.0223829336622558	-0.0208081905620084	0.0669329093940342	1844.81191778692	90.4045788370659	-59.8705926770697	75.8111462686281	0.431759256901003	0.68045258887598	-8.20613873786436	75.8879335098631	0.914129347181928	0.977839854484359	0.294980074368913	2.73672935913041e-06	5.86017047552924e-06	-0.0324534940932579	0.0411250042067921	-0.11305850233857	0.0481515141520546	-0.00444822513273257	0.0411364422932601	-0.0850756520275223	0.0761792017620572	MED12	ENSG00000184634	protein_coding	chrX	71118556	71142454	ENSG00000184634	protein_coding	FALSE	NPX
MED14	5108.10773635335	201.897211070809	412.684865536603	103.042665293314	0.000123108698267087	0.00067615085048231	-6.76808736171615	129.655976020896	0.958478661182917	0.988950526133819	0.397908142504892	3.64272108823314e-09	1.15084197212321e-08	0.08079016474136	0.0204235493356595	0.0407600080434674	0.120820321439253	-0.00132496957993839	0.0253824427116659	-0.0510745572948035	0.0484246181349267	3759.16059344362	114.759384279032	216.198996619853	69.7528538256072	0.00258728177662731	0.0139642331505639	-6.81132992980712	69.8235047717696	0.922506013934438	0.977839854484359	0.661619446468638	8.41143563804979e-20	8.72133063524109e-19	0.0575125726197832	0.0186383134552762	0.0209814782474418	0.0940436669921246	-0.00181192842404414	0.0185743100497833	-0.0382175761216195	0.0345937192735312	MED14	ENSG00000180182	protein_coding	chrX	40648305	40735858	ENSG00000180182	protein_coding	FALSE	NPX
MID1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1847.9175864225	169.007572548644	-125.61278006314	166.978870017807	0.453853188544631	0.706791131567528	-219.052087512742	167.147998799052	0.1933519332469	0.50938163874049	0.030784145703207	0.212044891985091	0.230789191829077	-0.0679753150173333	0.0905741741031689	-0.245500696259544	0.109550066224878	-0.118539965809199	0.0910994910814169	-0.297094968328777	0.0600150367103777	MID1	ENSG00000101871	protein_coding	chrX	10445310	10833654	ENSG00000101871	protein_coding	FALSE	NPX
MID1IP1	4511.34923518471	274.778039939352	359.879329362115	159.413884751743	0.0262658651601633	0.0726923822834656	237.75765041138	200.586453775579	0.238850398823731	0.560984160395209	0.15712055563532	0.00280594735117209	0.00366931576691735	0.0797719951617491	0.0356686668495506	0.00986140813662997	0.149682582186868	0.0527021159339809	0.0445783527936301	-0.0346714555415341	0.140075687409496	2538.59889986146	107.136233152147	-144.68341952847	97.8028776795762	0.142542058555413	0.334295065897815	-17.2198016587228	97.9019398034391	0.860776881530039	0.969207138281249	0.169450975196385	0.00145970251657264	0.00207625556508888	-0.0569934145706773	0.0386013324206931	-0.132652026115236	0.0186651969738813	-0.00678319117670084	0.0385664064580974	-0.0823733478345718	0.0688069654811701	MID1IP1	ENSG00000165175	protein_coding	chrX	38801432	38806537	ENSG00000165175	protein_coding	FALSE	NPX
MID2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	565.95239170497	36.8038842910073	129.696954453411	31.8012066554775	9.77743762618739e-05	0.000740828927830352	117.512131470414	31.8334173137673	0.000381756617893604	0.00731586074000621	0.441977038926044	1.84969542749822e-10	6.74796294846573e-10	0.229165838601177	0.0581332355700767	0.115224696883827	0.343106980318527	0.207636071854737	0.0578455078337096	0.0942588765006667	0.321013267208808	MID2	ENSG00000080561	protein_coding	chrX	107825755	107931637	ENSG00000080561	protein_coding	FALSE	NPX
MMGT1	2575.27047996222	81.0951940917636	-131.489320218952	39.9239585453777	0.00139087844155922	0.00577376283298422	-150.510345540789	50.2353059005606	0.00348799014415379	0.0355774994703687	0.414972703830446	1.05573791184353e-09	3.92602535966812e-09	-0.0510584504587189	0.015585974105049	-0.081606959704615	-0.0205099412128227	-0.058444480574715	0.0195934344154494	-0.0968476120289959	-0.0200413491204342	3937.87364448684	166.716814189673	-106.903675895252	103.814898763527	0.305885567408274	0.560553086320279	-178.726587479143	103.920050315343	0.0888973629696614	0.368690115895227	0.611525523275751	3.4348310517078e-17	2.67161819072498e-16	-0.0271475637733885	0.0263882285161541	-0.0788684916650505	0.0245733641182735	-0.0453865724537319	0.0264597526126015	-0.0972476875744308	0.00647454266696711	MMGT1	ENSG00000169446	protein_coding	chrX	135960588	135974029	ENSG00000169446	protein_coding	FALSE	NPX
MORC4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2242.66270520897	71.1224122599393	103.116987458258	65.3604228240438	0.118150700087559	0.295887697985865	105.201696800881	65.4266247851225	0.111352286941763	0.410026178084622	0.233164932459556	7.36143756728176e-05	0.000129482428638795	0.0459797129629662	0.0291805720271999	-0.0112142082103457	0.103173634136278	0.0469092817910301	0.0292115410169523	-0.0103453386021964	0.104163902184256	MORC4	ENSG00000133131	protein_coding	chrX	106813871	107000212	ENSG00000133131	protein_coding	FALSE	NPX
MORF4L2	9947.40067804853	202.737053685502	208.324393811528	117.433375406055	0.0792705377025025	0.164532453254613	-17.1642732417666	147.763442088373	0.907770552720884	0.975951154476008	0.136447020919066	0.00660355792759527	0.0081856603477483	0.0209425960161884	0.0118131468690993	-0.00221117184724628	0.044096363879623	-0.00172550335482554	0.0148545193831114	-0.0308403613457239	0.0273893546360728	22728.2219321323	448.057255065133	244.403880461739	406.379167519195	0.549073291757002	0.783919963540542	-502.322225200048	406.790778960322	0.220103591953717	0.54081165020388	0.175601391302831	0.00111364669426644	0.00161910257395194	0.0107533216276901	0.0178811932529172	-0.0242938171480276	0.0458004604034078	-0.0221012548495879	0.0179033491318422	-0.0571918191479986	0.0129893094488228	MORF4L2	ENSG00000123562	protein_coding	chrX	103675496	103688158	ENSG00000123562	protein_coding	FALSE	NPX
MOSPD1	651.96085888707	18.8022266459156	-34.3089743267855	10.9522959588624	0.00230403483754128	0.00913933818891373	-41.9367208499876	13.7809966209032	0.00302830624226252	0.0327607675299309	0.185593991745529	0.000797671351477542	0.00110375454448637	-0.0526242854292704	0.0168674233463636	-0.085684435188143	-0.0195641356703978	-0.064323985525106	0.0212190121797853	-0.105913249397485	-0.0227347216527269	1201.95859086692	32.7399103570386	-28.4880683933596	23.5677224855428	0.229915563184071	0.48702544029314	-72.0695180514511	23.5915936506805	0.00296202525116805	0.0438385961182459	0.479179765841116	1.00712719107957e-11	4.25567905163668e-11	-0.0237013725845683	0.0196183911921389	-0.0621534193211605	0.014750674152024	-0.0599600673426447	0.0196954607733927	-0.0985631704584944	-0.0213569642267951	MOSPD1	ENSG00000101928	protein_coding	chrX	134887632	134915257	ENSG00000101928	protein_coding	FALSE	NPX
MOSPD2	1414.19542308074	39.3318289605683	-13.8851442078782	21.8047576422392	0.525790376827138	0.665628243004569	-27.922507534033	27.4363743014229	0.31139659244098	0.640087335428354	0.17811250391236	0.00111982191653315	0.00150291888797871	-0.0098184055621042	0.0154209076947054	-0.0400433846437267	0.0204065735195183	-0.0197444476755593	0.0194084652352117	-0.0577850395365742	0.0182961441854556	2475.83990862267	103.561289662815	-34.5938430592098	93.917714549963	0.713483175030324	0.88123000301551	43.8868068066695	94.0128414878651	0.641758809497071	0.848499902489416	0.193019667993823	0.000506943198062004	0.000774169069908642	-0.0139725686377092	0.0379381804399299	-0.0883314022999718	0.0603862650245534	0.0177260277022856	0.0379793386616773	-0.0567134760746019	0.092165531479173	MOSPD2	ENSG00000130150	protein_coding	chrX	14873421	14922327	ENSG00000130150	protein_coding	FALSE	NPX
MPP1	950.518678136383	54.6734003881024	225.50521479657	33.8787946660445	1.79864467456067e-09	1.78365596893933e-08	145.011745382965	42.6288292944856	0.00098120894422348	0.0125104140388494	0.341073611831527	1.67687835178388e-07	4.07241885433227e-07	0.237244380340534	0.0381654453199961	0.162440107513342	0.312048653167727	0.15256064790571	0.0456984082154266	0.0629917678034734	0.242129528007946	902.430007670667	38.4003636642117	193.605206139731	33.6918923892045	1.22770399863391e-07	1.34365382072711e-06	129.711374899321	33.7260180764667	0.000223768985629235	0.00489805446321769	0.50197750099315	1.50477224690947e-12	6.89395657305034e-12	0.214537642248246	0.0384345444600722	0.139205935106504	0.289869349389987	0.143735662374669	0.037869625528613	0.0695111963385873	0.21796012841075	MPP1	ENSG00000130830	protein_coding	chrX	154778684	154821007	ENSG00000130830	protein_coding	FALSE	NPX
MSL3	5596.98263780629	496.679972251316	1438.47001703617	290.635585952131	3.21837207867197e-06	2.25286045507038e-05	-823.659873523385	365.699396999909	0.0266065247011185	0.145874325988585	0.30007690688552	2.05006116848915e-06	4.23047304711346e-06	0.25700812564964	0.0567150395495198	0.145846648132581	0.368169603166698	-0.147161413001312	0.0666309571149789	-0.277758088946671	-0.0165647370559535	1984.29465381618	47.1834751404536	-35.68587234563	37.359738769027	0.342037249864237	0.598325483988875	-58.6781732112178	37.3975795274712	0.120148726622533	0.416205487784377	0.36946582286582	2.96953954427602e-08	7.79999053629835e-08	-0.0179841599013529	0.0188325731312655	-0.0548960032386333	0.0189276834359274	-0.0295713003602405	0.0188599000596607	-0.0665367044771754	0.00739410375669439	MSL3	ENSG00000005302	protein_coding	chrX	11758159	11775772	ENSG00000005302	protein_coding	FALSE	NPX
MSN	57311.1883593981	1689.75215747136	1201.03357552548	877.622576786935	0.17438076716826	0.289156876208768	983.497664424542	1104.29026119792	0.375385647334071	0.683738143358486	0.289504913834162	3.78357327488537e-06	7.38106917559606e-06	0.020956354420603	0.0153257454354107	-0.00908210663280198	0.050994815474008	0.0171606573267515	0.0192749608369495	-0.0206182659136694	0.0549395805671725	58349.2248385635	3620.12945541088	2614.9354150087	2298.59645950773	0.258297647385737	0.511403382261209	2011.80225567853	2300.92465119886	0.384257547190587	0.691312664808636	0.619211227668378	1.44249802469007e-17	1.1840504619331e-16	0.0448152554253038	0.0394917802491092	-0.0325886338629501	0.122219144713558	0.034478645795975	0.0394916576721825	-0.0429250032415027	0.111882294833453	MSN	ENSG00000147065	protein_coding	chrX	65588377	65741931	ENSG00000147065	protein_coding	FALSE	NPX
MTM1	664.357791379891	34.2982205954885	22.8100057376543	19.9216252259933	0.255090881772493	0.39084740254412	-24.5007891094834	25.0668764753531	0.330845240935407	0.64896566491176	0.114866036634915	0.0152969740404142	0.0180828467961188	0.0343339177076215	0.0300386322164125	-0.0245418014365471	0.09320963685179	-0.0368789068592009	0.0377789944150128	-0.110925735912626	0.0371679221942242	743.868184412367	18.1069354824713	41.1340253854901	13.9775047361254	0.00413560468088709	0.0211614057697339	13.9733253317581	13.9916622061132	0.320622728468984	0.634631926675098	0.436070477995223	2.87715608861385e-10	1.03999954028794e-09	0.0552974656632003	0.0188384469906774	0.0183741095614726	0.0922208217649281	0.0187846793619714	0.0188148870357308	-0.0180924992280609	0.0556618579520037	MTM1	ENSG00000171100	protein_coding	chrX	150568621	150673143	ENSG00000171100	protein_coding	FALSE	NPX
MTMR1	3620.82742157447	78.3695929121744	133.483045155969	47.0312977888648	0.00554793100765082	0.0194177585267779	-9.77826879417702	59.1782908660876	0.869110867643717	0.972464204353446	0.110136385084854	0.0182511260062005	0.0212236220984155	0.0368653430872234	0.0130135871708636	0.0113587122323307	0.062371973942116	-0.00270056195882571	0.0163439629750059	-0.0347347293898373	0.0293336054721859	1349.21658441654	38.5720187475193	65.2438355887351	33.4553552036578	0.0542672568665802	0.165853610235492	44.1489768154153	33.4892413082356	0.190747401336796	0.507800514369579	0.24977613083636	3.15946294129336e-05	5.8169551349046e-05	0.0483568289497045	0.0248346415428723	-0.000319068474325251	0.0970327263737343	0.0327219345843628	0.0248388712319797	-0.0159622530303174	0.081406122199043	MTMR1	ENSG00000063601	protein_coding	chrX	150692971	150765108	ENSG00000063601	protein_coding	FALSE	NPX
MTMR8	166.0918475575	4.46662071770713	-2.66940298462831	2.61599391889182	0.310122616948525	0.451892956124994	-17.0240681185332	3.29163889397816	1.28426766860911e-06	3.05655705128969e-05	0.243772741739257	4.62311170516689e-05	7.57087559057146e-05	-0.0160718483410462	0.015756214059782	-0.046954027898219	0.0148103312161265	-0.102497915273292	0.0200089556372409	-0.141715468322284	-0.0632803622243001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	MTMR8	ENSG00000102043	protein_coding	chrX	64268081	64395452	ENSG00000102043	protein_coding	FALSE	NPX
MXRA5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	42496.7485860879	5484.16376236643	-1455.49320418751	5632.5920850394	0.796683937157263	0.913975088127186	-2782.03979745466	5638.29719871331	0.622918858389432	0.837645154284765	-0.0503856986018889	0.910753069270262	0.915399768603274	-0.0342495191423655	0.132615392568516	-0.294175688576657	0.225676650291926	-0.0654647682473622	0.132944663707574	-0.326036309114206	0.195106772619482	MXRA5	ENSG00000101825	protein_coding	chrX	3308565	3346652	ENSG00000101825	protein_coding	FALSE	NPX
NAA10	2821.71644748829	108.50337306325	149.344470636988	61.5090138320123	0.0170650132733788	0.0499361453983299	-10.1781564955663	77.3952342922342	0.895650914049018	0.975951154476008	0.147489936301372	0.00420613836591154	0.00540140790154827	0.052926817210824	0.0218932399138531	0.0100160669796719	0.0958375674419761	-0.00360707983420027	0.0274287744047867	-0.0573674776675822	0.0501533179991816	2692.48732175286	100.874069222979	540.894884087173	85.7782804817655	1.04611007774596e-08	1.28802303322472e-07	-119.198062969383	85.8651631875451	0.168502713326973	0.484599044166624	0.475201848303047	1.3900113525898e-11	5.64602549402456e-11	0.200890410780111	0.032735338798841	0.136729146734383	0.26505167482584	-0.0442706125322749	0.0319337490380686	-0.106860760646889	0.0183195355823394	NAA10	ENSG00000102030	protein_coding	chrX	153929225	153935080	ENSG00000102030	protein_coding	FALSE	NPX
NAP1L3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	712.906570444962	32.8651756202505	-67.3484774148108	28.4611852037752	0.0201105311714852	0.0800358513289412	-81.3258455131292	28.4900128366714	0.00534906569081511	0.0658603713181611	0.3143511849447	8.97245254625236e-07	1.99725779843132e-06	-0.0944702717114461	0.0401595850454093	-0.173183058400448	-0.0157574850224439	-0.114076442670979	0.0403077196032186	-0.193079573093288	-0.0350733122486709	NAP1L3	ENSG00000186310	protein_coding	chrX	93670930	93673578	ENSG00000186310	protein_coding	FALSE	NPX
NDUFA1	3074.09425515554	117.52859931358	-2.03833864177791	64.2104946970971	0.974742298853602	0.980233804762637	115.403102480496	80.7944392455156	0.156469345951264	0.437939934907215	0.230423269918595	9.18422008882385e-05	0.000145722958742672	-0.000663069662994045	0.0208876295446715	-0.0416028235705502	0.0402766842445621	0.0375405218258855	0.0263215152548099	-0.0140496480735418	0.0891306917253128	1444.74030779816	73.3062524596233	40.1343560745261	33.8461172462545	0.238826845794727	0.492508161950856	-15.8673922572605	33.8803991440726	0.640677002687154	0.848499902489416	0.786050193264829	1.4442620981908e-28	3.55649541679485e-27	0.0277796333762517	0.0234694944341994	-0.018220575714779	0.0737798424672825	-0.0109828681124312	0.023457477938552	-0.0569595248719932	0.0349937886471308	NDUFA1	ENSG00000125356	protein_coding	chrX	119871832	119876662	ENSG00000125356	protein_coding	FALSE	NPX
NDUFB11	3977.26417945326	146.543337746019	-142.056085846055	67.6136023829314	0.0382887405340562	0.0962611293708315	-75.7923146134696	85.0764834575424	0.375248180520856	0.683738143358486	0.461058634204879	2.96435270945692e-11	1.39246568062647e-10	-0.0357170354888477	0.0170508890371095	-0.0691367780015822	-0.00229729297611317	-0.019056394343885	0.0214022252070162	-0.0610047557496368	0.0228919670618667	2361.27174502071	77.5709537676156	-65.7067520749115	55.1368618710543	0.236510833118107	0.492508161950856	-114.986887064111	55.1927086392647	0.0400532517892185	0.232971749934047	0.519945839604363	3.13902327440888e-13	1.58560919245782e-12	-0.0278268489060903	0.0233683812514607	-0.0736288761589533	0.0179751783467727	-0.0486970156258328	0.0234288263495371	-0.0946175152709254	-0.0027765159807402	NDUFB11	ENSG00000147123	protein_coding	chrX	47142216	47145038	ENSG00000147123	protein_coding	FALSE	NPX
NGFRAP1	532.776117831004	53.3856664911908	-170.489411928953	33.3205939608122	1.61657141719551e-06	1.22790637433787e-05	-136.295529598057	41.9264594844033	0.00159268656488529	0.0183415839891628	0.20948269226542	0.000259113749829656	0.000385431702871613	-0.320001978735526	0.0702823181638778	-0.457755322336727	-0.182248635134326	-0.255821394834538	0.0827641269193694	-0.418039083596502	-0.0936037060725737	4618.14724952927	163.54581518522	-16.7336652516172	152.220822973322	0.91270948723136	0.966154483227918	-163.41771643266	152.375003692516	0.286376032192392	0.602014894562371	0.130659833561473	0.00735512121578105	0.00950136970169749	-0.00362345857493453	0.0329616983292585	-0.0682283873002812	0.0609814701504122	-0.0353859908753056	0.0330186232474126	-0.100102492440234	0.029330510689623	BEX3	ENSG00000166681	protein_coding	chrX	103376395	103378164	ENSG00000166681	protein_coding	FALSE	NPX
